,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
188,5,6,1,max,Stable Voting,0.0327527873201685,0.0004124450482633,0.0097546703615242,57344,0.0005,4096,4096,4095,0.9.3
189,5,6,1,max,Split Cycle,0.0069155921315914,0.0001448533214551,0.0012031986222503,57344,0.0005,4096,4096,4095,0.9.3
190,5,6,1,max,Strict Nanson,0.0073746233160375,0.0001541546734002,0.0013626797463969,57344,0.0005,4096,4096,4095,0.9.3
191,5,6,1,max,Blacks,0.0469341191960853,0.0004972423793503,0.0121525839548339,49152,0.0005,4096,4096,4095,1.13.20
192,5,10,1,max,Plurality,0.0285073608340808,0.0003597448380855,0.0079512110372853,61440,0.0005,4096,4096,4095,0.9.3
193,5,10,1,max,Borda,0.0397261048156182,0.0004086135447042,0.0102581644115544,61440,0.0005,4096,4096,4095,0.9.3
194,5,10,1,max,Instant Runoff,0.035280328737092,0.0004907841986654,0.0147987584571614,61440,0.0005,4096,4096,4095,0.9.3
195,5,10,1,max,Instant Runoff PUT,0.0165188161428906,0.0002404936736368,0.003553460164519,61440,0.0005,4096,4096,4095,0.9.3
196,5,10,1,max,Minimax,0.0035934313757127,0.0001039229659136,0.0006635401459697,61440,0.0005,4096,4096,4095,0.9.3
197,5,10,1,max,Stable Voting,0.0169298215316549,0.0002959645332911,0.0053817495101199,61440,0.0005,4096,4096,4095,0.9.3
198,5,10,1,max,Split Cycle,0.0037471878177336,0.0001070660992952,0.0007042844493986,61440,0.0005,4096,4096,4095,0.9.3
199,5,10,1,max,Strict Nanson,0.0043903861950134,0.0001263025873987,0.0009800960374341,61440,0.0005,4096,4096,4095,0.9.3
200,5,10,1,max,Blacks,0.0273673392465798,0.0004829466265564,0.0076424913308998,32768,0.0005,4096,4096,4095,1.13.20
201,5,11,1,max,Plurality,0.0278279039885233,0.0003652026489698,0.0076480064947931,57344,0.0005,4096,4096,4095,0.9.3
202,5,11,1,max,Borda,0.0374555883575826,0.0004144026254395,0.0098474867811938,57344,0.0005,4096,4096,4095,0.9.3
203,5,11,1,max,Instant Runoff,0.0245720807205233,0.0004909256644142,0.0138201222016283,57344,0.0005,4096,4096,4095,0.9.3
204,5,11,1,max,Instant Runoff PUT,0.0196189708003156,0.0003307592075509,0.0062734190097525,57344,0.0005,4096,4096,4095,0.9.3
