,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
215,Strict Nanson,"(256, 128)",optimize,0.0004962413865477,1,-0.0073945373,6,10,"(2, 384)"
33,Borda,"(256, 128)",optimize,0.0004942764753635,1,0.0061046593,6,10,"(2, 384)"
189,Stable Voting,"(256, 128)",optimize,0.0004895120277784,1,-0.0041123247,6,10,"(2, 384)"
85,Instant Runoff PUT,"(256, 128)",optimize,0.0004955166591894,1,-0.0083285915,6,10,"(2, 384)"
59,Instant Runoff,"(256, 128)",optimize,0.000499640105554,1,-0.0065367594,6,10,"(2, 384)"
137,Plurality,"(256, 128)",optimize,0.0004873461480497,1,0.038749367,6,10,"(2, 384)"
8,Blacks,"(256, 256)",optimize,0.0004985928904455,1,0.0029398547,6,10,"(2, 512)"
190,Stable Voting,"(256, 256)",optimize,0.0004965751481558,1,-0.0040606605,6,10,"(2, 512)"
112,Minimax,"(256, 256)",optimize,0.0004786550585378,1,-0.0072602197,6,10,"(2, 512)"
34,Borda,"(256, 256)",optimize,0.0004971013207499,1,0.0053783082,6,10,"(2, 512)"
60,Instant Runoff,"(256, 256)",optimize,0.0004813694139936,1,-0.0064392067,6,10,"(2, 512)"
164,Split Cycle,"(256, 256)",optimize,0.000459930058788,1,-0.0074531185,6,10,"(2, 512)"
216,Strict Nanson,"(256, 256)",optimize,0.0004852724906666,1,-0.006325177,6,10,"(2, 512)"
86,Instant Runoff PUT,"(256, 256)",optimize,0.0004880670628804,1,-0.008005379,6,10,"(2, 512)"
138,Plurality,"(256, 256)",optimize,0.0004806524197966,1,0.038096253,6,10,"(2, 512)"
232,Strict Nanson,"(8, 8, 8)",optimize,0.0004843474401095,1,-0.013005647,6,10,"(3, 24)"
76,Instant Runoff,"(8, 8, 8)",optimize,0.0004922457720039,1,-0.033393774,6,10,"(3, 24)"
24,Blacks,"(8, 8, 8)",optimize,0.0004981191002983,1,-0.022936065,6,10,"(3, 24)"
206,Stable Voting,"(8, 8, 8)",optimize,0.000492490516606,1,-0.029553799,6,10,"(3, 24)"
50,Borda,"(8, 8, 8)",optimize,0.0004977326690334,1,-0.042208843,6,10,"(3, 24)"
128,Minimax,"(8, 8, 8)",optimize,0.0004896041629433,1,-0.012392341,6,10,"(3, 24)"
180,Split Cycle,"(8, 8, 8)",optimize,0.0004668823489194,1,-0.011097497,6,10,"(3, 24)"
154,Plurality,"(8, 8, 8)",optimize,0.0004938751292678,1,0.013229137,6,10,"(3, 24)"
102,Instant Runoff PUT,"(8, 8, 8)",optimize,0.000479885763108,1,-0.01686758,6,10,"(3, 24)"
219,Strict Nanson,"(32, 16, 8)",optimize,0.0004639923868453,1,-0.008937363,6,10,"(3, 56)"
37,Borda,"(32, 16, 8)",optimize,0.000492936308018,1,-0.008859614,6,10,"(3, 56)"
193,Stable Voting,"(32, 16, 8)",optimize,0.0004967161760773,1,-0.013297735,6,10,"(3, 56)"
89,Instant Runoff PUT,"(32, 16, 8)",optimize,0.0004920997025514,1,-0.007935824,6,10,"(3, 56)"
115,Minimax,"(32, 16, 8)",optimize,0.0004834332363725,1,-0.008438153,6,10,"(3, 56)"
11,Blacks,"(32, 16, 8)",optimize,0.0004964118800024,1,-0.024526412,6,10,"(3, 56)"
141,Plurality,"(32, 16, 8)",optimize,0.0004976173546473,1,0.023121538,6,10,"(3, 56)"
167,Split Cycle,"(32, 16, 8)",optimize,0.0004887540443067,1,-0.009366241,6,10,"(3, 56)"
63,Instant Runoff,"(32, 16, 8)",optimize,0.0004789366485909,1,-0.005221105,6,10,"(3, 56)"
195,Stable Voting,"(32, 32, 32)",optimize,0.0004943728449453,1,-0.010444602,6,10,"(3, 96)"
13,Blacks,"(32, 32, 32)",optimize,0.0004901517967215,1,0.0011002481,6,10,"(3, 96)"
65,Instant Runoff,"(32, 32, 32)",optimize,0.0004929807756137,1,-0.005754396,6,10,"(3, 96)"
169,Split Cycle,"(32, 32, 32)",optimize,0.0004709415809925,1,-0.0109266685,6,10,"(3, 96)"
143,Plurality,"(32, 32, 32)",optimize,0.0004772352538837,1,0.02331192,6,10,"(3, 96)"
117,Minimax,"(32, 32, 32)",optimize,0.0004839863105379,1,-0.0055103726,6,10,"(3, 96)"
91,Instant Runoff PUT,"(32, 32, 32)",optimize,0.0004468675257654,1,-0.006848433,6,10,"(3, 96)"
221,Strict Nanson,"(32, 32, 32)",optimize,0.0004786363982352,1,-0.006331285,6,10,"(3, 96)"
39,Borda,"(32, 32, 32)",optimize,0.000496322514495,1,0.006551031,6,10,"(3, 96)"
125,Minimax,"(64, 64, 64)",optimize,0.0004941898837895,1,-0.0058652395,6,10,"(3, 192)"
177,Split Cycle,"(64, 64, 64)",optimize,0.0004545993063477,1,-0.00802031,6,10,"(3, 192)"
229,Strict Nanson,"(64, 64, 64)",optimize,0.000489061708768,1,-0.0071456083,6,10,"(3, 192)"
21,Blacks,"(64, 64, 64)",optimize,0.0004927737606698,1,0.004787484,6,10,"(3, 192)"
73,Instant Runoff,"(64, 64, 64)",optimize,0.0004788785732129,1,-0.0052700746,6,10,"(3, 192)"
203,Stable Voting,"(64, 64, 64)",optimize,0.0004889156416279,1,-0.0049311705,6,10,"(3, 192)"
151,Plurality,"(64, 64, 64)",optimize,0.0004839413370105,1,0.020905487,6,10,"(3, 192)"
99,Instant Runoff PUT,"(64, 64, 64)",optimize,0.0004393416240291,1,-0.0070107235,6,10,"(3, 192)"
47,Borda,"(64, 64, 64)",optimize,0.0004904206189823,1,0.0076873414,6,10,"(3, 192)"
80,Instant Runoff PUT,"(128, 64, 32)",optimize,0.0004996387595833,1,-0.0107497405,6,10,"(3, 224)"
132,Plurality,"(128, 64, 32)",optimize,0.0004868251829059,1,0.039512046,6,10,"(3, 224)"
28,Borda,"(128, 64, 32)",optimize,0.0004929796887794,1,0.0040467624,6,10,"(3, 224)"
54,Instant Runoff,"(128, 64, 32)",optimize,0.0004987300414603,1,-0.005610396,6,10,"(3, 224)"
158,Split Cycle,"(128, 64, 32)",optimize,0.0004757535233715,1,-0.0056247963,6,10,"(3, 224)"
106,Minimax,"(128, 64, 32)",optimize,0.000498124909625,1,-0.005428958,6,10,"(3, 224)"
210,Strict Nanson,"(128, 64, 32)",optimize,0.0004537045503847,1,-0.008174442,6,10,"(3, 224)"
2,Blacks,"(128, 64, 32)",optimize,0.0004986567012206,1,0.0018959783,6,10,"(3, 224)"
184,Stable Voting,"(128, 64, 32)",optimize,0.0004872142233076,1,-0.0053919135,6,10,"(3, 224)"
53,Instant Runoff,"(128, 128, 128)",optimize,0.0004902264535696,1,-0.0065264325,6,10,"(3, 384)"
183,Stable Voting,"(128, 128, 128)",optimize,0.0004899077108657,1,-0.0064918566,6,10,"(3, 384)"
79,Instant Runoff PUT,"(128, 128, 128)",optimize,0.0004825866480134,1,-0.008464014,6,10,"(3, 384)"
27,Borda,"(128, 128, 128)",optimize,0.0004944356925565,1,0.0057844818,6,10,"(3, 384)"
105,Minimax,"(128, 128, 128)",optimize,0.0004471614174351,1,-0.005114495,6,10,"(3, 384)"
1,Blacks,"(128, 128, 128)",optimize,0.0004990614449154,1,0.003983564,6,10,"(3, 384)"
131,Plurality,"(128, 128, 128)",optimize,0.0004935802574726,1,0.033092313,6,10,"(3, 384)"
209,Strict Nanson,"(128, 128, 128)",optimize,0.0004560650302703,1,-0.007715629,6,10,"(3, 384)"
157,Split Cycle,"(128, 128, 128)",optimize,0.0004968065423112,1,-0.007084697,6,10,"(3, 384)"
9,Blacks,"(256, 256, 256)",optimize,0.0004944390047006,1,0.0009073195,6,10,"(3, 768)"
113,Minimax,"(256, 256, 256)",optimize,0.0004695612046709,1,-0.00691129,6,10,"(3, 768)"
35,Borda,"(256, 256, 256)",optimize,0.0004970953998777,1,0.004994813,6,10,"(3, 768)"
191,Stable Voting,"(256, 256, 256)",optimize,0.0004992967541111,1,-0.0053229183,6,10,"(3, 768)"
61,Instant Runoff,"(256, 256, 256)",optimize,0.0004967969936476,1,-0.0115118185,6,10,"(3, 768)"
165,Split Cycle,"(256, 256, 256)",optimize,0.0004617807137386,1,-0.010773343,6,10,"(3, 768)"
87,Instant Runoff PUT,"(256, 256, 256)",optimize,0.0004922598830447,1,-0.008647427,6,10,"(3, 768)"
139,Plurality,"(256, 256, 256)",optimize,0.0004765224403461,1,0.03642315,6,10,"(3, 768)"
217,Strict Nanson,"(256, 256, 256)",optimize,0.0004868692288791,1,-0.0065497058,6,10,"(3, 768)"
17,Blacks,"(512, 256, 128)",optimize,0.0004919188894414,1,0.0017940104,6,10,"(3, 896)"
199,Stable Voting,"(512, 256, 128)",optimize,0.0004887575853337,1,-0.00604401,6,10,"(3, 896)"
