,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
176,Split Cycle,"(64, 64)",optimize,0.0004908911936699,1,0.0023303756,3,10,"(2, 128)"
46,Borda,"(64, 64)",optimize,0.0004756956529112,1,0.018936137,3,10,"(2, 128)"
228,Strict Nanson,"(64, 64)",optimize,0.0004319949178083,1,0.002689735,3,10,"(2, 128)"
98,Instant Runoff PUT,"(64, 64)",optimize,0.0003998644834722,1,0.0031635019,3,10,"(2, 128)"
202,Stable Voting,"(64, 64)",optimize,0.0004652212736944,1,0.01357543,3,10,"(2, 128)"
26,Borda,"(128, 128)",optimize,0.0004832992235148,1,0.022260735,3,10,"(2, 256)"
104,Minimax,"(128, 128)",optimize,0.0004991037428998,1,0.002736533,3,10,"(2, 256)"
78,Instant Runoff PUT,"(128, 128)",optimize,0.0004236005002166,1,0.0028185172,3,10,"(2, 256)"
208,Strict Nanson,"(128, 128)",optimize,0.0004230019228993,1,0.0021042516,3,10,"(2, 256)"
0,Blacks,"(128, 128)",optimize,0.0004820721092709,1,0.018211704,3,10,"(2, 256)"
182,Stable Voting,"(128, 128)",optimize,0.0004882020784015,1,0.01469425,3,10,"(2, 256)"
52,Instant Runoff,"(128, 128)",optimize,0.0004993889793363,1,0.011213967,3,10,"(2, 256)"
156,Split Cycle,"(128, 128)",optimize,0.0004991037428998,1,0.002736533,3,10,"(2, 256)"
130,Plurality,"(128, 128)",optimize,0.0004984609420753,1,0.016060885,3,10,"(2, 256)"
7,Blacks,"(256, 128)",optimize,0.0004988590763261,1,0.017979367,3,10,"(2, 384)"
111,Minimax,"(256, 128)",optimize,0.0004984675208421,1,0.0024097078,3,10,"(2, 384)"
163,Split Cycle,"(256, 128)",optimize,0.0004984675208421,1,0.0024097078,3,10,"(2, 384)"
215,Strict Nanson,"(256, 128)",optimize,0.0004808637585603,1,0.0021919583,3,10,"(2, 384)"
33,Borda,"(256, 128)",optimize,0.0004943566597832,1,0.021493088,3,10,"(2, 384)"
189,Stable Voting,"(256, 128)",optimize,0.0004986202625748,1,0.014463642,3,10,"(2, 384)"
85,Instant Runoff PUT,"(256, 128)",optimize,0.0004307718190865,1,0.0028029075,3,10,"(2, 384)"
59,Instant Runoff,"(256, 128)",optimize,0.000465009178107,1,0.009908225,3,10,"(2, 384)"
137,Plurality,"(256, 128)",optimize,0.0004634279329317,1,0.015721133,3,10,"(2, 384)"
8,Blacks,"(256, 256)",optimize,0.0004770115609531,1,0.018669557,3,10,"(2, 512)"
190,Stable Voting,"(256, 256)",optimize,0.0004735770480865,1,0.014317811,3,10,"(2, 512)"
112,Minimax,"(256, 256)",optimize,0.0004838424687329,1,0.002178334,3,10,"(2, 512)"
34,Borda,"(256, 256)",optimize,0.000483075781643,1,0.021494916,3,10,"(2, 512)"
60,Instant Runoff,"(256, 256)",optimize,0.0004842381298909,1,0.010635386,3,10,"(2, 512)"
164,Split Cycle,"(256, 256)",optimize,0.0004838424687329,1,0.002178334,3,10,"(2, 512)"
216,Strict Nanson,"(256, 256)",optimize,0.0004978842543384,1,0.0018909601,3,10,"(2, 512)"
86,Instant Runoff PUT,"(256, 256)",optimize,0.0004207041307243,1,0.003093901,3,10,"(2, 512)"
138,Plurality,"(256, 256)",optimize,0.0004948315486576,1,0.01519947,3,10,"(2, 512)"
232,Strict Nanson,"(8, 8, 8)",optimize,0.0004990385239348,1,-0.0015404925,3,10,"(3, 24)"
76,Instant Runoff,"(8, 8, 8)",optimize,0.0004869350576268,1,0.00270092,3,10,"(3, 24)"
24,Blacks,"(8, 8, 8)",optimize,0.0004884837112253,1,0.0149148535,3,10,"(3, 24)"
206,Stable Voting,"(8, 8, 8)",optimize,0.0004883377492665,1,0.013371407,3,10,"(3, 24)"
50,Borda,"(8, 8, 8)",optimize,0.0004899673150544,1,0.015312023,3,10,"(3, 24)"
128,Minimax,"(8, 8, 8)",optimize,0.0004229974625821,1,-0.0015988725,3,10,"(3, 24)"
180,Split Cycle,"(8, 8, 8)",optimize,0.0004229974625821,1,-0.0015988725,3,10,"(3, 24)"
154,Plurality,"(8, 8, 8)",optimize,0.0004756254680406,1,0.013464141,3,10,"(3, 24)"
102,Instant Runoff PUT,"(8, 8, 8)",optimize,0.0003462521974634,1,0.002164163,3,10,"(3, 24)"
219,Strict Nanson,"(32, 16, 8)",optimize,0.0004210944654261,1,0.00037251832,3,10,"(3, 56)"
37,Borda,"(32, 16, 8)",optimize,0.0004900480284044,1,0.019441748,3,10,"(3, 56)"
193,Stable Voting,"(32, 16, 8)",optimize,0.0004848310870401,1,0.01262523,3,10,"(3, 56)"
89,Instant Runoff PUT,"(32, 16, 8)",optimize,0.0004058739682437,1,0.0021795137,3,10,"(3, 56)"
115,Minimax,"(32, 16, 8)",optimize,0.0004087649044215,1,0.000258769,3,10,"(3, 56)"
11,Blacks,"(32, 16, 8)",optimize,0.0004958121139269,1,0.01671938,3,10,"(3, 56)"
141,Plurality,"(32, 16, 8)",optimize,0.000488445441209,1,0.014124297,3,10,"(3, 56)"
167,Split Cycle,"(32, 16, 8)",optimize,0.0004087649044215,1,0.000258769,3,10,"(3, 56)"
63,Instant Runoff,"(32, 16, 8)",optimize,0.0004981057723046,1,0.011634098,3,10,"(3, 56)"
195,Stable Voting,"(32, 32, 32)",optimize,0.0004726734314803,1,0.013374336,3,10,"(3, 96)"
13,Blacks,"(32, 32, 32)",optimize,0.0004858640135558,1,0.017066814,3,10,"(3, 96)"
65,Instant Runoff,"(32, 32, 32)",optimize,0.0004897376560239,1,0.012522591,3,10,"(3, 96)"
169,Split Cycle,"(32, 32, 32)",optimize,0.0004453438191297,1,-0.00044054427,3,10,"(3, 96)"
143,Plurality,"(32, 32, 32)",optimize,0.0004655407806552,1,0.015827293,3,10,"(3, 96)"
117,Minimax,"(32, 32, 32)",optimize,0.0004453438191297,1,-0.00044054427,3,10,"(3, 96)"
91,Instant Runoff PUT,"(32, 32, 32)",optimize,0.0003512137238049,1,0.0026835625,3,10,"(3, 96)"
221,Strict Nanson,"(32, 32, 32)",optimize,0.0004797064419071,1,0.000376473,3,10,"(3, 96)"
39,Borda,"(32, 32, 32)",optimize,0.0004946483530177,1,0.018316783,3,10,"(3, 96)"
125,Minimax,"(64, 64, 64)",optimize,0.0004732250884883,1,0.0023930173,3,10,"(3, 192)"
177,Split Cycle,"(64, 64, 64)",optimize,0.0004732250884883,1,0.0023930173,3,10,"(3, 192)"
229,Strict Nanson,"(64, 64, 64)",optimize,0.0004483802335559,1,0.0015836551,3,10,"(3, 192)"
21,Blacks,"(64, 64, 64)",optimize,0.0004811979434675,1,0.019499391,3,10,"(3, 192)"
73,Instant Runoff,"(64, 64, 64)",optimize,0.0004754726958467,1,0.005049724,3,10,"(3, 192)"
203,Stable Voting,"(64, 64, 64)",optimize,0.0004843118802357,1,0.014321403,3,10,"(3, 192)"
151,Plurality,"(64, 64, 64)",optimize,0.000494519341034,1,0.018933212,3,10,"(3, 192)"
99,Instant Runoff PUT,"(64, 64, 64)",optimize,0.0004368258318691,1,0.0021182392,3,10,"(3, 192)"
47,Borda,"(64, 64, 64)",optimize,0.0004998702421028,1,0.02133486,3,10,"(3, 192)"
80,Instant Runoff PUT,"(128, 64, 32)",optimize,0.0004185639309781,1,0.0026140488,3,10,"(3, 224)"
132,Plurality,"(128, 64, 32)",optimize,0.0004892387633986,1,0.0139593035,3,10,"(3, 224)"
28,Borda,"(128, 64, 32)",optimize,0.0004802746349473,1,0.02142793,3,10,"(3, 224)"
54,Instant Runoff,"(128, 64, 32)",optimize,0.0004648374152014,1,0.004984537,3,10,"(3, 224)"
158,Split Cycle,"(128, 64, 32)",optimize,0.0004911061582318,1,7.090988e-06,3,10,"(3, 224)"
106,Minimax,"(128, 64, 32)",optimize,0.0004911061582318,1,7.090988e-06,3,10,"(3, 224)"
210,Strict Nanson,"(128, 64, 32)",optimize,0.0004374217821382,1,0.0028301217,3,10,"(3, 224)"
2,Blacks,"(128, 64, 32)",optimize,0.0004769960266241,1,0.017552117,3,10,"(3, 224)"
184,Stable Voting,"(128, 64, 32)",optimize,0.0004792447882779,1,0.013688415,3,10,"(3, 224)"
53,Instant Runoff,"(128, 128, 128)",optimize,0.0004921340621693,1,0.010354274,3,10,"(3, 384)"
183,Stable Voting,"(128, 128, 128)",optimize,0.0004672995778915,1,0.016293108,3,10,"(3, 384)"
79,Instant Runoff PUT,"(128, 128, 128)",optimize,0.0004253906857034,1,0.0024782475,3,10,"(3, 384)"
27,Borda,"(128, 128, 128)",optimize,0.000479575275149,1,0.019934248,3,10,"(3, 384)"
105,Minimax,"(128, 128, 128)",optimize,0.0004944030396044,1,0.0022650526,3,10,"(3, 384)"
1,Blacks,"(128, 128, 128)",optimize,0.0004915217976351,1,0.019322164,3,10,"(3, 384)"
131,Plurality,"(128, 128, 128)",optimize,0.0004685278092437,1,0.016661307,3,10,"(3, 384)"
209,Strict Nanson,"(128, 128, 128)",optimize,0.0004973794530616,1,0.002870172,3,10,"(3, 384)"
157,Split Cycle,"(128, 128, 128)",optimize,0.0004944030396044,1,0.0022650526,3,10,"(3, 384)"
9,Blacks,"(256, 256, 256)",optimize,0.0004753305523573,1,0.018137181,3,10,"(3, 768)"
113,Minimax,"(256, 256, 256)",optimize,0.0004422042020357,1,0.001517949,3,10,"(3, 768)"
35,Borda,"(256, 256, 256)",optimize,0.0004777948376082,1,0.020479036,3,10,"(3, 768)"
191,Stable Voting,"(256, 256, 256)",optimize,0.0004885196176724,1,0.013024722,3,10,"(3, 768)"
61,Instant Runoff,"(256, 256, 256)",optimize,0.0004890204524828,1,0.011873075,3,10,"(3, 768)"
165,Split Cycle,"(256, 256, 256)",optimize,0.0004422042020357,1,0.001517949,3,10,"(3, 768)"
87,Instant Runoff PUT,"(256, 256, 256)",optimize,0.0003844523729849,1,0.0024546967,3,10,"(3, 768)"
139,Plurality,"(256, 256, 256)",optimize,0.0004983534873632,1,0.019678103,3,10,"(3, 768)"
217,Strict Nanson,"(256, 256, 256)",optimize,0.0004437190045592,1,0.0021048598,3,10,"(3, 768)"
17,Blacks,"(512, 256, 128)",optimize,0.0004958956565918,1,0.019546643,3,10,"(3, 896)"
199,Stable Voting,"(512, 256, 128)",optimize,0.0004883475427741,1,0.015031325,3,10,"(3, 896)"
43,Borda,"(512, 256, 128)",optimize,0.0004945680765086,1,0.022168148,3,10,"(3, 896)"
225,Strict Nanson,"(512, 256, 128)",optimize,0.0004347322324196,1,0.0010680964,3,10,"(3, 896)"
69,Instant Runoff,"(512, 256, 128)",optimize,0.0004727195908083,1,0.011417845,3,10,"(3, 896)"
147,Plurality,"(512, 256, 128)",optimize,0.0004951925750948,1,0.018536469,3,10,"(3, 896)"
95,Instant Runoff PUT,"(512, 256, 128)",optimize,0.0004818049579936,1,0.002353462,3,10,"(3, 896)"
121,Minimax,"(512, 256, 128)",optimize,0.000434769400212,1,0.0012322452,3,10,"(3, 896)"
173,Split Cycle,"(512, 256, 128)",optimize,0.000434769400212,1,0.0012322452,3,10,"(3, 896)"
233,Strict Nanson,"(8,)",optimize,0.0004773690133616,1,-0.0024002183,3,11,"(0, 0)"
74,Instant Runoff,"(64,)",optimize,0.0004792848384767,1,0.008789073,3,11,"(0, 0)"
155,Plurality,"(8,)",optimize,0.0004544962961177,1,0.011410545,3,11,"(0, 0)"
159,Split Cycle,"(128,)",optimize,0.000420550391145,1,-8.79796e-05,3,11,"(0, 0)"
70,Instant Runoff,"(512,)",optimize,0.0004925588763261,1,0.0076068505,3,11,"(0, 0)"
68,Instant Runoff,"(4,)",optimize,0.0,1,0.0,3,11,"(0, 0)"
66,Instant Runoff,"(32,)",optimize,0.0004445074900084,1,0.0045784265,3,11,"(0, 0)"
162,Split Cycle,"(16,)",optimize,0.0004313374891696,1,-0.0005991281,3,11,"(0, 0)"
166,Split Cycle,"(256,)",optimize,0.0003837502379203,1,0.00069116865,3,11,"(0, 0)"
152,Plurality,"(64,)",optimize,0.0004552772148665,1,0.012377597,3,11,"(0, 0)"
62,Instant Runoff,"(256,)",optimize,0.0004864786895898,1,0.0090715885,3,11,"(0, 0)"
58,Instant Runoff,"(16,)",optimize,0.0004500177648531,1,0.0049515464,3,11,"(0, 0)"
110,Minimax,"(16,)",optimize,0.0004313374891696,1,-0.0005991281,3,11,"(0, 0)"
172,Split Cycle,"(4,)",optimize,0.0004560128387275,1,-0.0058216676,3,11,"(0, 0)"
174,Split Cycle,"(512,)",optimize,0.0003810198756561,1,0.0007564616,3,11,"(0, 0)"
178,Split Cycle,"(64,)",optimize,0.0004480876875823,1,0.00010353685,3,11,"(0, 0)"
51,Borda,"(8,)",optimize,0.0004819766007765,1,0.01524434,3,11,"(0, 0)"
48,Borda,"(64,)",optimize,0.0004772326958545,1,0.017057497,3,11,"(0, 0)"
181,Split Cycle,"(8,)",optimize,0.000468560083925,1,0.00016649635,3,11,"(0, 0)"
170,Split Cycle,"(32,)",optimize,0.0004063480175467,1,0.00046828325,3,11,"(0, 0)"
185,Stable Voting,"(128,)",optimize,0.000420550391145,1,-8.79796e-05,3,11,"(0, 0)"
77,Instant Runoff,"(8,)",optimize,0.0003730252878622,1,-0.0005307506,3,11,"(0, 0)"
146,Plurality,"(4,)",optimize,0.0004566533366484,1,0.011050532,3,11,"(0, 0)"
107,Minimax,"(128,)",optimize,0.000420550391145,1,-8.79796e-05,3,11,"(0, 0)"
118,Minimax,"(32,)",optimize,0.0004063480175467,1,0.00046828325,3,11,"(0, 0)"
120,Minimax,"(4,)",optimize,0.0004560128387275,1,-0.0058216676,3,11,"(0, 0)"
