,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
233,Strict Nanson,"(64, 32)",optimize,0.00047173370420326683,2,-0.0040788185,3,11,"(2, 96)"
23,Borda,"(64, 32)",optimize,0.0004953376909494266,2,0.01287157,3,11,"(2, 96)"
83,Instant Runoff PUT,"(64, 32)",optimize,0.00044971197687467365,2,-0.0013965297,3,11,"(2, 96)"
113,Minimax,"(64, 32)",optimize,0.00046743752158197397,2,-0.0009603046,3,11,"(2, 96)"
203,Stable Voting,"(64, 32)",optimize,0.00046743752158197397,2,-0.0009603046,3,11,"(2, 96)"
143,Plurality,"(64, 32)",optimize,0.0004686832573861762,2,0.019144911,3,11,"(2, 96)"
173,Split Cycle,"(64, 32)",optimize,0.00046743752158197397,2,-0.0009603046,3,11,"(2, 96)"
144,Plurality,"(64, 64)",optimize,0.00048048476751695016,2,0.017444951,3,11,"(2, 128)"
24,Borda,"(64, 64)",optimize,0.0004917239249199942,2,0.013322369,3,11,"(2, 128)"
174,Split Cycle,"(64, 64)",optimize,0.0004761816501972296,2,-0.00084160204,3,11,"(2, 128)"
234,Strict Nanson,"(64, 64)",optimize,0.0004830580057677967,2,-0.0039364332,3,11,"(2, 128)"
204,Stable Voting,"(64, 64)",optimize,0.0004761816501972296,2,-0.00084160204,3,11,"(2, 128)"
54,Instant Runoff,"(64, 64)",optimize,0.0004925752095587669,2,0.003228145,3,11,"(2, 128)"
114,Minimax,"(64, 64)",optimize,0.0004761816501972296,2,-0.00084160204,3,11,"(2, 128)"
84,Instant Runoff PUT,"(64, 64)",optimize,0.00043899851470694396,2,-0.002734414,3,11,"(2, 128)"
92,Minimax,"(128, 128)",optimize,0.0004614454273033124,2,-0.0005127762,3,11,"(2, 256)"
152,Split Cycle,"(128, 128)",optimize,0.0004614454273033124,2,-0.0005127762,3,11,"(2, 256)"
212,Strict Nanson,"(128, 128)",optimize,0.0004849083128906469,2,-0.0020357908,3,11,"(2, 256)"
122,Plurality,"(128, 128)",optimize,0.000481925564599631,2,0.017202204,3,11,"(2, 256)"
182,Stable Voting,"(128, 128)",optimize,0.0004614454273033124,2,-0.0005127762,3,11,"(2, 256)"
2,Borda,"(128, 128)",optimize,0.0004885704198611707,2,0.013179273,3,11,"(2, 256)"
62,Instant Runoff PUT,"(128, 128)",optimize,0.00048302682201831394,2,-0.0043358654,3,11,"(2, 256)"
32,Instant Runoff,"(128, 128)",optimize,0.00048205127998234373,2,0.0005612229,3,11,"(2, 256)"
129,Plurality,"(256, 128)",optimize,0.0004669803173910674,2,0.01921927,3,11,"(2, 384)"
159,Split Cycle,"(256, 128)",optimize,0.000492544637815522,2,-0.0013284044,3,11,"(2, 384)"
219,Strict Nanson,"(256, 128)",optimize,0.0004925233576911624,2,-0.0012092174,3,11,"(2, 384)"
69,Instant Runoff PUT,"(256, 128)",optimize,0.0004993371343576123,2,-0.0043351576,3,11,"(2, 384)"
39,Instant Runoff,"(256, 128)",optimize,0.00047195328952394806,2,0.0019456608,3,11,"(2, 384)"
99,Minimax,"(256, 128)",optimize,0.000492544637815522,2,-0.0013284044,3,11,"(2, 384)"
189,Stable Voting,"(256, 128)",optimize,0.000492544637815522,2,-0.0013284044,3,11,"(2, 384)"
9,Borda,"(256, 128)",optimize,0.0004939871994046928,2,0.01191211,3,11,"(2, 384)"
160,Split Cycle,"(256, 256)",optimize,0.000488427199010295,2,-0.00053246476,3,11,"(2, 512)"
190,Stable Voting,"(256, 256)",optimize,0.000488427199010295,2,-0.00053246476,3,11,"(2, 512)"
40,Instant Runoff,"(256, 256)",optimize,0.00048388591303867183,2,0.002092603,3,11,"(2, 512)"
10,Borda,"(256, 256)",optimize,0.0004889087793735558,2,0.012911399,3,11,"(2, 512)"
100,Minimax,"(256, 256)",optimize,0.000488427199010295,2,-0.00053246476,3,11,"(2, 512)"
130,Plurality,"(256, 256)",optimize,0.000469946647136178,2,0.019089986,3,11,"(2, 512)"
220,Strict Nanson,"(256, 256)",optimize,0.00046593387089116645,2,-0.0027549865,3,11,"(2, 512)"
70,Instant Runoff PUT,"(256, 256)",optimize,0.00047266375138984874,2,-0.004039139,3,11,"(2, 512)"
200,Stable Voting,"(512, 512)",optimize,0.0004978405297232127,2,-0.12486819,3,11,"(2, 1024)"
170,Split Cycle,"(512, 512)",optimize,0.0004978405297232127,2,-0.12486819,3,11,"(2, 1024)"
50,Instant Runoff,"(512, 512)",optimize,0.0004560772181653839,2,0.0014138321,3,11,"(2, 1024)"
20,Borda,"(512, 512)",optimize,0.0004968795892339807,2,-0.1275253,3,11,"(2, 1024)"
230,Strict Nanson,"(512, 512)",optimize,0.0004987149296301402,2,-0.002515661,3,11,"(2, 1024)"
80,Instant Runoff PUT,"(512, 512)",optimize,0.0004999042934769643,2,-0.12175414,3,11,"(2, 1024)"
110,Minimax,"(512, 512)",optimize,0.0004978405297232127,2,-0.12486819,3,11,"(2, 1024)"
140,Plurality,"(512, 512)",optimize,0.00047345443083828264,2,0.018493772,3,11,"(2, 1024)"
60,Instant Runoff PUT,"(1024, 1024)",optimize,0.0004973292722087947,2,-0.12142797,3,11,"(2, 2048)"
