,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
85,Minimax,"(256, 128)",optimize,0.00045056743267641984,1,0.007856513,3,10,"(2, 384)"
137,Split Cycle,"(256, 128)",optimize,0.00045056743267641984,1,0.007856513,3,10,"(2, 384)"
190,Strict Nanson,"(256, 256)",optimize,0.0004816398946730783,1,0.0073229973,3,10,"(2, 512)"
164,Stable Voting,"(256, 256)",optimize,0.00048753519177484057,1,0.024674602,3,10,"(2, 512)"
112,Plurality,"(256, 256)",optimize,0.000497693726409425,1,0.0077915713,3,10,"(2, 512)"
86,Minimax,"(256, 256)",optimize,0.00044494318054407594,1,0.007832831,3,10,"(2, 512)"
8,Borda,"(256, 256)",optimize,0.000498431847509107,1,0.030883053,3,10,"(2, 512)"
34,Instant Runoff,"(256, 256)",optimize,0.00048102795182263614,1,0.0015197907,3,10,"(2, 512)"
60,Instant Runoff PUT,"(256, 256)",optimize,0.0004530170308757286,1,0.005367182,3,10,"(2, 512)"
138,Split Cycle,"(256, 256)",optimize,0.00044494318054407594,1,0.007832831,3,10,"(2, 512)"
154,Split Cycle,"(8, 8, 8)",optimize,0.00045846244924795516,1,0.005336916,3,10,"(3, 24)"
102,Minimax,"(8, 8, 8)",optimize,0.00045846244924795516,1,0.005336916,3,10,"(3, 24)"
128,Plurality,"(8, 8, 8)",optimize,0.0004989668585104911,1,0.0037242153,3,10,"(3, 24)"
76,Instant Runoff PUT,"(8, 8, 8)",optimize,0.00044656497500659823,1,0.003057922,3,10,"(3, 24)"
50,Instant Runoff,"(8, 8, 8)",optimize,0.0004923238665561133,1,0.0025537536,3,10,"(3, 24)"
180,Stable Voting,"(8, 8, 8)",optimize,0.0004943084809524939,1,0.009902667,3,10,"(3, 24)"
24,Borda,"(8, 8, 8)",optimize,0.0004778560932586973,1,0.030089987,3,10,"(3, 24)"
206,Strict Nanson,"(8, 8, 8)",optimize,0.0004320349526877392,1,0.005601527,3,10,"(3, 24)"
167,Stable Voting,"(32, 16, 8)",optimize,0.00048707936122562945,1,0.02467146,3,10,"(3, 56)"
37,Instant Runoff,"(32, 16, 8)",optimize,0.00048041068501485004,1,0.0037379009,3,10,"(3, 56)"
89,Minimax,"(32, 16, 8)",optimize,0.0004861121728363353,1,0.0069592376,3,10,"(3, 56)"
63,Instant Runoff PUT,"(32, 16, 8)",optimize,0.00046155387648338854,1,0.005156806,3,10,"(3, 56)"
11,Borda,"(32, 16, 8)",optimize,0.0004960346845006592,1,0.03176714,3,10,"(3, 56)"
193,Strict Nanson,"(32, 16, 8)",optimize,0.0004447206431139517,1,0.0067860074,3,10,"(3, 56)"
115,Plurality,"(32, 16, 8)",optimize,0.0004746905195689865,1,0.0075372118,3,10,"(3, 56)"
141,Split Cycle,"(32, 16, 8)",optimize,0.0004861121728363353,1,0.0069592376,3,10,"(3, 56)"
39,Instant Runoff,"(32, 32, 32)",optimize,0.00047722231890537966,1,0.003706724,3,10,"(3, 96)"
91,Minimax,"(32, 32, 32)",optimize,0.00046111173636452236,1,0.0075053745,3,10,"(3, 96)"
117,Plurality,"(32, 32, 32)",optimize,0.0004685258060689601,1,0.0071954792,3,10,"(3, 96)"
169,Stable Voting,"(32, 32, 32)",optimize,0.000494889924132075,1,0.0238447,3,10,"(3, 96)"
13,Borda,"(32, 32, 32)",optimize,0.0004946215704911158,1,0.03126103,3,10,"(3, 96)"
65,Instant Runoff PUT,"(32, 32, 32)",optimize,0.0004612516404849354,1,0.0054729157,3,10,"(3, 96)"
195,Strict Nanson,"(32, 32, 32)",optimize,0.0004520889649341731,1,0.007427624,3,10,"(3, 96)"
143,Split Cycle,"(32, 32, 32)",optimize,0.00046111173636452236,1,0.0075053745,3,10,"(3, 96)"
203,Strict Nanson,"(64, 64, 64)",optimize,0.0004562947962140091,1,0.008410653,3,10,"(3, 192)"
99,Minimax,"(64, 64, 64)",optimize,0.0004659043457086254,1,0.0072531137,3,10,"(3, 192)"
47,Instant Runoff,"(64, 64, 64)",optimize,0.0004813880841230454,1,0.0035774584,3,10,"(3, 192)"
151,Split Cycle,"(64, 64, 64)",optimize,0.0004659043457086254,1,0.0072531137,3,10,"(3, 192)"
21,Borda,"(64, 64, 64)",optimize,0.0004999304570867707,1,0.030557027,3,10,"(3, 192)"
73,Instant Runoff PUT,"(64, 64, 64)",optimize,0.0004651912072135822,1,0.004680289,3,10,"(3, 192)"
125,Plurality,"(64, 64, 64)",optimize,0.0004847425047922164,1,0.007542359,3,10,"(3, 192)"
177,Stable Voting,"(64, 64, 64)",optimize,0.0004916022428643465,1,0.02325134,3,10,"(3, 192)"
132,Split Cycle,"(128, 64, 32)",optimize,0.00045311891332233814,1,0.00776037,3,10,"(3, 224)"
28,Instant Runoff,"(128, 64, 32)",optimize,0.0004920679834407724,1,0.0041802907,3,10,"(3, 224)"
158,Stable Voting,"(128, 64, 32)",optimize,0.0004881837540112417,1,0.02457593,3,10,"(3, 224)"
54,Instant Runoff PUT,"(128, 64, 32)",optimize,0.000465240298924927,1,0.0052622175,3,10,"(3, 224)"
80,Minimax,"(128, 64, 32)",optimize,0.00045311891332233814,1,0.00776037,3,10,"(3, 224)"
2,Borda,"(128, 64, 32)",optimize,0.0004980984259109422,1,0.030592758,3,10,"(3, 224)"
106,Plurality,"(128, 64, 32)",optimize,0.00048181692683117294,1,0.0073596365,3,10,"(3, 224)"
184,Strict Nanson,"(128, 64, 32)",optimize,0.0004949766122963224,1,0.0074255015,3,10,"(3, 224)"
27,Instant Runoff,"(128, 128, 128)",optimize,0.0004957724680596461,1,0.0019290615,3,10,"(3, 384)"
1,Borda,"(128, 128, 128)",optimize,0.0004948225303896914,1,0.03157842,3,10,"(3, 384)"
131,Split Cycle,"(128, 128, 128)",optimize,0.0004413063890625172,1,0.008992569,3,10,"(3, 384)"
79,Minimax,"(128, 128, 128)",optimize,0.0004413063890625172,1,0.008992569,3,10,"(3, 384)"
105,Plurality,"(128, 128, 128)",optimize,0.00047334920407389415,1,0.008511003,3,10,"(3, 384)"
53,Instant Runoff PUT,"(128, 128, 128)",optimize,0.00047365311018331016,1,0.005025519,3,10,"(3, 384)"
183,Strict Nanson,"(128, 128, 128)",optimize,0.0004908799558975997,1,0.007250486,3,10,"(3, 384)"
157,Stable Voting,"(128, 128, 128)",optimize,0.0004910681646251365,1,0.024499724,3,10,"(3, 384)"
165,Stable Voting,"(256, 256, 256)",optimize,0.0004890329701228435,1,0.023722565,3,10,"(3, 768)"
191,Strict Nanson,"(256, 256, 256)",optimize,0.0004913602872163127,1,0.01073242,3,10,"(3, 768)"
9,Borda,"(256, 256, 256)",optimize,0.0004969609486520571,1,0.0313626,3,10,"(3, 768)"
87,Minimax,"(256, 256, 256)",optimize,0.0004362054945192852,1,0.008773567,3,10,"(3, 768)"
35,Instant Runoff,"(256, 256, 256)",optimize,0.0004877846090033892,1,0.0015708574,3,10,"(3, 768)"
139,Split Cycle,"(256, 256, 256)",optimize,0.0004362054945192852,1,0.008773567,3,10,"(3, 768)"
113,Plurality,"(256, 256, 256)",optimize,0.0004815504068716515,1,0.0075701727,3,10,"(3, 768)"
61,Instant Runoff PUT,"(256, 256, 256)",optimize,0.00047571680923363057,1,0.0044278186,3,10,"(3, 768)"
43,Instant Runoff,"(512, 256, 128)",optimize,0.00047772911997114205,1,0.0016764734,3,10,"(3, 896)"
69,Instant Runoff PUT,"(512, 256, 128)",optimize,0.0004390908126363237,1,0.005563978,3,10,"(3, 896)"
173,Stable Voting,"(512, 256, 128)",optimize,0.0004969129420459959,1,0.024200086,3,10,"(3, 896)"
199,Strict Nanson,"(512, 256, 128)",optimize,0.00047166793329896426,1,0.008785514,3,10,"(3, 896)"
17,Borda,"(512, 256, 128)",optimize,0.00048099867079367734,1,0.029831292,3,10,"(3, 896)"
95,Minimax,"(512, 256, 128)",optimize,0.0004647655081190728,1,0.00574789,3,10,"(3, 896)"
147,Split Cycle,"(512, 256, 128)",optimize,0.0004647655081190728,1,0.00574789,3,10,"(3, 896)"
121,Plurality,"(512, 256, 128)",optimize,0.0004724782001002753,1,0.007645843,3,10,"(3, 896)"
103,Minimax,"(8,)",optimize,0.00043479516454778157,1,0.005123706,3,11,"(0, 0)"
122,Plurality,"(512,)",optimize,0.0004970803680010828,1,0.007768717,3,11,"(0, 0)"
120,Plurality,"(4,)",optimize,0.0004807498018961909,1,0.0036732613,3,11,"(0, 0)"
118,Plurality,"(32,)",optimize,0.00048827793848487105,1,0.007052725,3,11,"(0, 0)"
114,Plurality,"(256,)",optimize,0.00048124335151571385,1,0.0061209607,3,11,"(0, 0)"
110,Plurality,"(16,)",optimize,0.0004912789454369069,1,0.007141402,3,11,"(0, 0)"
107,Plurality,"(128,)",optimize,0.00048197838616749966,1,0.0059205485,3,11,"(0, 0)"
100,Minimax,"(64,)",optimize,0.0004557632105928049,1,0.005997919,3,11,"(0, 0)"
96,Minimax,"(512,)",optimize,0.0004770135278839981,1,0.0067886165,3,11,"(0, 0)"
94,Minimax,"(4,)",optimize,0.00042457810366040274,1,0.0027895316,3,11,"(0, 0)"
126,Plurality,"(64,)",optimize,0.0004855403244920619,1,0.007766053,3,11,"(0, 0)"
92,Minimax,"(32,)",optimize,0.00046520968730751864,1,0.0068774074,3,11,"(0, 0)"
84,Minimax,"(16,)",optimize,0.0004482354027046043,1,0.0066355467,3,11,"(0, 0)"
81,Minimax,"(128,)",optimize,0.00047638760784142573,1,0.0057653156,3,11,"(0, 0)"
77,Instant Runoff PUT,"(8,)",optimize,0.0004798267362016336,1,0.00068974885,3,11,"(0, 0)"
74,Instant Runoff PUT,"(64,)",optimize,0.00048390698392448343,1,0.0073488937,3,11,"(0, 0)"
70,Instant Runoff PUT,"(512,)",optimize,0.00047988175365020055,1,0.0078997705,3,11,"(0, 0)"
68,Instant Runoff PUT,"(4,)",optimize,0.0004936849959595286,1,9.956757e-05,3,11,"(0, 0)"
66,Instant Runoff PUT,"(32,)",optimize,0.0004934685996016449,1,0.0071368953,3,11,"(0, 0)"
62,Instant Runoff PUT,"(256,)",optimize,0.0004810497663756101,1,0.0076056556,3,11,"(0, 0)"
58,Instant Runoff PUT,"(16,)",optimize,0.00048775195755331786,1,0.008149008,3,11,"(0, 0)"
88,Minimax,"(256,)",optimize,0.00047572692832733313,1,0.007376991,3,11,"(0, 0)"
129,Plurality,"(8,)",optimize,0.0004992931941644882,1,0.0041704266,3,11,"(0, 0)"
133,Split Cycle,"(128,)",optimize,0.00047638760784142573,1,0.0057653156,3,11,"(0, 0)"
136,Split Cycle,"(16,)",optimize,0.0004482354027046043,1,0.0066355467,3,11,"(0, 0)"
204,Strict Nanson,"(64,)",optimize,0.0004945550257959491,1,0.010410731,3,11,"(0, 0)"
200,Strict Nanson,"(512,)",optimize,0.0004745482403826712,1,0.010948631,3,11,"(0, 0)"
198,Strict Nanson,"(4,)",optimize,0.00046931709884291326,1,0.007015546,3,11,"(0, 0)"
196,Strict Nanson,"(32,)",optimize,0.0004764965930797036,1,0.009922908,3,11,"(0, 0)"
192,Strict Nanson,"(256,)",optimize,0.0004742826366038659,1,0.01116041,3,11,"(0, 0)"
188,Strict Nanson,"(16,)",optimize,0.0004889018402191594,1,0.010283981,3,11,"(0, 0)"
185,Strict Nanson,"(128,)",optimize,0.00046975150823652716,1,0.011086182,3,11,"(0, 0)"
181,Stable Voting,"(8,)",optimize,0.00043479516454778157,1,0.005123706,3,11,"(0, 0)"
178,Stable Voting,"(64,)",optimize,0.0004557632105928049,1,0.005997919,3,11,"(0, 0)"
174,Stable Voting,"(512,)",optimize,0.0004770135278839981,1,0.0067886165,3,11,"(0, 0)"
172,Stable Voting,"(4,)",optimize,0.00042457810366040274,1,0.0027895316,3,11,"(0, 0)"
170,Stable Voting,"(32,)",optimize,0.00046520968730751864,1,0.0068774074,3,11,"(0, 0)"
166,Stable Voting,"(256,)",optimize,0.00047572692832733313,1,0.007376991,3,11,"(0, 0)"
162,Stable Voting,"(16,)",optimize,0.0004482354027046043,1,0.0066355467,3,11,"(0, 0)"
159,Stable Voting,"(128,)",optimize,0.00047638760784142573,1,0.0057653156,3,11,"(0, 0)"
155,Split Cycle,"(8,)",optimize,0.00043479516454778157,1,0.005123706,3,11,"(0, 0)"
152,Split Cycle,"(64,)",optimize,0.0004557632105928049,1,0.005997919,3,11,"(0, 0)"
148,Split Cycle,"(512,)",optimize,0.0004770135278839981,1,0.0067886165,3,11,"(0, 0)"
146,Split Cycle,"(4,)",optimize,0.00042457810366040274,1,0.0027895316,3,11,"(0, 0)"
144,Split Cycle,"(32,)",optimize,0.00046520968730751864,1,0.0068774074,3,11,"(0, 0)"
140,Split Cycle,"(256,)",optimize,0.00047572692832733313,1,0.007376991,3,11,"(0, 0)"
55,Instant Runoff PUT,"(128,)",optimize,0.0004897824596420969,1,0.008686133,3,11,"(0, 0)"
51,Instant Runoff,"(8,)",optimize,0.000479215649215771,1,0.003451837,3,11,"(0, 0)"
207,Strict Nanson,"(8,)",optimize,0.0004937299394371462,1,0.010367413,3,11,"(0, 0)"
14,Borda,"(32,)",optimize,0.0004855235725303325,1,0.02977417,3,11,"(0, 0)"
36,Instant Runoff,"(256,)",optimize,0.000494618183573437,1,0.0067220377,3,11,"(0, 0)"
16,Borda,"(4,)",optimize,0.00048366671539048665,1,0.019384049,3,11,"(0, 0)"
42,Instant Runoff,"(4,)",optimize,0.0004860621752465001,1,-0.00047185938,3,11,"(0, 0)"
18,Borda,"(512,)",optimize,0.00048290683065813306,1,0.030903663,3,11,"(0, 0)"
6,Borda,"(16,)",optimize,0.0004842793256087439,1,0.029047573,3,11,"(0, 0)"
40,Instant Runoff,"(32,)",optimize,0.0004937130424990964,1,0.005569838,3,11,"(0, 0)"
32,Instant Runoff,"(16,)",optimize,0.0004985405364216785,1,0.007078901,3,11,"(0, 0)"
