,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
183,3,11,1,max,Minimax,0.0095961565541731,0.0004667286468826,0.0026765463836099,12288,0.001,4096,4096,4095,0.5.2
184,3,11,1,max,Stable Voting,0.0095961565541731,0.0004667286468826,0.0026765463836099,12288,0.001,4096,4096,4095,0.5.2
185,3,11,1,max,Stable Voting,0.0095961565541731,0.0004667286468826,0.0026765463836099,12288,0.001,4096,4096,4095,0.5.2
186,3,11,1,max,Stable Voting,0.0095961565541731,0.0004667286468826,0.0026765463836099,12288,0.001,4096,4096,4095,0.5.2
187,3,11,1,max,Split Cycle,0.0095961565541731,0.0004667286468826,0.0026765463836099,12288,0.001,4096,4096,4095,0.5.2
188,3,11,1,max,Split Cycle,0.0095961565541731,0.0004667286468826,0.0026765463836099,12288,0.001,4096,4096,4095,0.5.2
189,3,11,1,max,Split Cycle,0.0095961565541731,0.0004667286468826,0.0026765463836099,12288,0.001,4096,4096,4095,0.5.2
190,3,11,1,max,Strict Nanson,0.0157482519894713,0.0008104891001767,0.0080712391489567,12288,0.001,4096,4096,4095,0.5.2
191,3,11,1,max,Strict Nanson,0.0157482519894713,0.0008104891001767,0.0080712391489567,12288,0.001,4096,4096,4095,0.5.2
192,3,11,1,max,Strict Nanson,0.0157482519894713,0.0008104891001767,0.0080712391489567,12288,0.001,4096,4096,4095,0.5.2
193,3,11,1,max,Blacks,0.0135219854974082,0.0007495667177338,0.0069034541978763,12288,0.001,4096,4096,4095,0.5.2
194,3,11,1,max,Blacks,0.0135219854974082,0.0007495667177338,0.0069034541978763,12288,0.001,4096,4096,4095,0.5.2
195,3,11,1,max,Blacks,0.0135219854974082,0.0007495667177338,0.0069034541978763,12288,0.001,4096,4096,4095,0.5.2
196,3,20,1,max,Plurality,0.0188806864929063,0.0008647983121726,0.0061258533049538,8192,0.001,4096,4096,4095,0.5.9
197,3,20,1,max,Plurality,0.0188806864929063,0.0008647983121726,0.0061258533049538,8192,0.001,4096,4096,4095,0.5.9
198,3,20,1,max,Borda,0.0268422605614948,0.0009885348541476,0.0080042546840696,8192,0.001,4096,4096,4095,0.5.9
199,3,20,1,max,Borda,0.0268422605614948,0.0009885348541476,0.0080042546840696,8192,0.001,4096,4096,4095,0.5.9
200,3,20,1,max,Instant Runoff,0.0146660101945655,0.0004794267097058,0.0075314939663139,32768,0.0005,4096,4096,4095,0.4.42
201,3,20,1,max,Instant Runoff PUT,0.013233621726681,0.000405904051268,0.0053986286245527,32768,0.0005,4096,4096,4095,0.4.42
202,3,20,1,max,Minimax,0.0091731105255907,0.0002894150766887,0.0027445995251058,32768,0.0005,4096,4096,4095,0.4.42
203,3,20,1,max,Stable Voting,0.0168966740312607,0.0007883891139417,0.0050911766222966,8192,0.001,4096,4096,4095,0.5.9
204,3,20,1,max,Stable Voting,0.0168966740312607,0.0007883891139417,0.0050911766222966,8192,0.001,4096,4096,4095,0.5.9
205,3,20,1,max,Split Cycle,0.0091731105255907,0.0002894150766887,0.0027445995251058,32768,0.0005,4096,4096,4095,0.4.42
