,vm,model_size,num_cands,num_voters,probmodel,mean_profitability,est_std_error,variance,num_trials,learning_rate,labeling,batch_size,num_iterations,generation,agent_infos,manip_weight
2188,Split Cycle,"(4,)",3,11,uniform,-0.00024840437,0.0004939069575970392,0.0029973409,12288,0.006,optimize,512,2000,1,"('margin',)",1
2189,Split Cycle,"(8,)",3,11,uniform,0.006277514,0.0004362733874567105,0.0023386397,12288,0.006,optimize,512,2000,1,"('margin',)",1
2190,Split Cycle,"(16,)",3,11,uniform,0.0062700827,0.00045165007465912887,0.002506398,12288,0.006,optimize,512,2000,1,"('margin',)",1
2191,Split Cycle,"(32,)",3,11,uniform,0.0066708103,0.000462586177339438,0.0026292456,12288,0.006,optimize,512,2000,1,"('margin',)",1
2192,Split Cycle,"(64,)",3,11,uniform,0.006025323,0.00044010552626706344,0.0023799043,12288,0.006,optimize,512,2000,1,"('margin',)",1
2193,Split Cycle,"(128,)",3,11,uniform,0.00619993,0.0004601727042251272,0.0026018817,12288,0.006,optimize,512,2000,1,"('margin',)",1
2194,Split Cycle,"(256,)",3,11,uniform,0.006706758,0.00046865261925672507,0.0026986587,12288,0.006,optimize,512,2000,1,"('margin',)",1
2195,Split Cycle,"(512,)",3,11,uniform,0.006646381,0.0004736943732275424,0.0027570352,12288,0.006,optimize,512,2000,1,"('margin',)",1
2196,Split Cycle,"(4, 4)",3,11,uniform,0.0034840151,0.0004420521486210691,0.0024010038,12288,0.006,optimize,512,2000,1,"('margin',)",1
2197,Split Cycle,"(8, 8)",3,11,uniform,0.0065956526,0.00046466849366311354,0.00265297,12288,0.006,optimize,512,2000,1,"('margin',)",1
2198,Split Cycle,"(16, 8)",3,11,uniform,0.0064974017,0.0004567600973690859,0.0025634342,12288,0.006,optimize,512,2000,1,"('margin',)",1
2199,Split Cycle,"(16, 16)",3,11,uniform,0.0065968093,0.00046585558887409303,0.0026665423,12288,0.006,optimize,512,2000,1,"('margin',)",1
2200,Split Cycle,"(32, 32)",3,11,uniform,0.0061500077,0.00045685294840342697,0.0025644766,12288,0.006,optimize,512,2000,1,"('margin',)",1
2201,Split Cycle,"(64, 32)",3,11,uniform,0.0064377915,0.00045357998871749055,0.0025278635,12288,0.006,optimize,512,2000,1,"('margin',)",1
2202,Split Cycle,"(64, 64)",3,11,uniform,0.007192426,0.00046834128435809707,0.0026950743,12288,0.006,optimize,512,2000,1,"('margin',)",1
2203,Split Cycle,"(128, 128)",3,11,uniform,0.00791607,0.00046864059682271125,0.0026985202,12288,0.006,optimize,512,2000,1,"('margin',)",1
2204,Split Cycle,"(256, 128)",3,11,uniform,0.0072843903,0.000462761169464278,0.0026312352,12288,0.006,optimize,512,2000,1,"('margin',)",1
2205,Split Cycle,"(256, 256)",3,11,uniform,0.0068068705,0.0004634853356529374,0.002639477,12288,0.006,optimize,512,2000,1,"('margin',)",1
2206,Split Cycle,"(8, 8, 8)",3,11,uniform,0.006565497,0.00044636775677866407,0.0024481132,12288,0.006,optimize,512,2000,1,"('margin',)",1
2207,Split Cycle,"(32, 16, 8)",3,11,uniform,0.0044767405,0.000410316545182293,0.0020686353,12288,0.006,optimize,512,2000,1,"('margin',)",1
2208,Split Cycle,"(32, 32, 32)",3,11,uniform,0.005837712,0.0004641181494477533,0.0026466893,12288,0.006,optimize,512,2000,1,"('margin',)",1
2209,Split Cycle,"(64, 64, 64)",3,11,uniform,0.0070440657,0.0004691638264513015,0.0027045493,12288,0.006,optimize,512,2000,1,"('margin',)",1
2210,Split Cycle,"(128, 64, 32)",3,11,uniform,0.006943509,0.0004683313039814729,0.0026949595,12288,0.006,optimize,512,2000,1,"('margin',)",1
2211,Split Cycle,"(128, 128, 128)",3,11,uniform,0.0073143505,0.00047200160833999675,0.0027373657,12288,0.006,optimize,512,2000,1,"('margin',)",1
2212,Split Cycle,"(256, 256, 256)",3,11,uniform,0.006907334,0.0004640546972847215,0.0026459657,12288,0.006,optimize,512,2000,1,"('margin',)",1
2213,Split Cycle,"(512, 256, 128)",3,11,uniform,0.0064020082,0.0004781422355101822,0.002809054,12288,0.006,optimize,512,2000,1,"('margin',)",1
2214,Plurality,"(4,)",3,11,uniform,0.003287031,0.0004995712867383704,0.0071554636,28672,0.006,optimize,512,2000,1,"('margin',)",1
2215,Plurality,"(8,)",3,11,uniform,0.0042777113,0.00048190243920879366,0.007609479,32768,0.006,optimize,512,2000,1,"('margin',)",1
2216,Plurality,"(16,)",3,11,uniform,0.0058825454,0.0004947250111577732,0.0070173084,28672,0.006,optimize,512,2000,1,"('margin',)",1
2217,Plurality,"(32,)",3,11,uniform,0.0060934275,0.000488630516282738,0.0068454817,28672,0.006,optimize,512,2000,1,"('margin',)",1
2218,Plurality,"(64,)",3,11,uniform,0.007808182,0.0004936775373137574,0.005989358,24576,0.006,optimize,512,2000,1,"('margin',)",1
2219,Plurality,"(128,)",3,11,uniform,0.007418168,0.0004699089846673209,0.006330971,28672,0.006,optimize,512,2000,1,"('margin',)",1
2220,Plurality,"(256,)",3,11,uniform,0.0072103227,0.00047280767566521605,0.0064093187,28672,0.006,optimize,512,2000,1,"('margin',)",1
2221,Plurality,"(512,)",3,11,uniform,0.008433189,0.00048729598904231403,0.005835515,24576,0.006,optimize,512,2000,1,"('margin',)",1
2222,Plurality,"(4, 4)",3,11,uniform,0.004240101,0.0004667484664999945,0.006246096,28672,0.006,optimize,512,2000,1,"('margin',)",1
2223,Plurality,"(8, 8)",3,11,uniform,0.007124359,0.000493891665217097,0.0059945546,24576,0.006,optimize,512,2000,1,"('margin',)",1
2224,Plurality,"(16, 8)",3,11,uniform,0.0068934816,0.00046579179568685946,0.006220517,28672,0.006,optimize,512,2000,1,"('margin',)",1
2225,Plurality,"(16, 16)",3,11,uniform,0.007951734,0.00048458616991619603,0.0057707937,24576,0.006,optimize,512,2000,1,"('margin',)",1
2226,Plurality,"(32, 32)",3,11,uniform,0.008675692,0.0004785987031675434,0.0056290687,24576,0.006,optimize,512,2000,1,"('margin',)",1
2227,Plurality,"(64, 32)",3,11,uniform,0.007968846,0.00048754266584077714,0.0058414247,24576,0.006,optimize,512,2000,1,"('margin',)",1
2228,Plurality,"(64, 64)",3,11,uniform,0.00845586,0.0004912066344188408,0.0059295534,24576,0.006,optimize,512,2000,1,"('margin',)",1
2229,Plurality,"(128, 128)",3,11,uniform,0.0061333333,0.00048710998723752817,0.006802944,28672,0.006,optimize,512,2000,1,"('margin',)",1
2230,Plurality,"(256, 128)",3,11,uniform,0.008845975,0.0004844133056086081,0.005766677,24576,0.006,optimize,512,2000,1,"('margin',)",1
2231,Plurality,"(256, 256)",3,11,uniform,0.008558772,0.00048668399318675296,0.0058208667,24576,0.006,optimize,512,2000,1,"('margin',)",1
2232,Plurality,"(8, 8, 8)",3,11,uniform,0.007500022,0.00048068710050338186,0.0056783017,24576,0.006,optimize,512,2000,1,"('margin',)",1
2233,Plurality,"(32, 16, 8)",3,11,uniform,0.007947297,0.0004840812226598371,0.0057587735,24576,0.006,optimize,512,2000,1,"('margin',)",1
2234,Plurality,"(32, 32, 32)",3,11,uniform,0.006882296,0.00047121827001461226,0.0063663,28672,0.006,optimize,512,2000,1,"('margin',)",1
2235,Plurality,"(64, 64, 64)",3,11,uniform,0.008728347,0.000480855971435814,0.005682292,24576,0.006,optimize,512,2000,1,"('margin',)",1
2236,Plurality,"(128, 64, 32)",3,11,uniform,0.008955308,0.00047360461693618495,0.0055122054,24576,0.006,optimize,512,2000,1,"('margin',)",1
2237,Plurality,"(128, 128, 128)",3,11,uniform,0.008108552,0.0004956752959850479,0.00603793,24576,0.006,optimize,512,2000,1,"('margin',)",1
2238,Plurality,"(256, 256, 256)",3,11,uniform,0.007182089,0.00046553899892258125,0.006213767,28672,0.006,optimize,512,2000,1,"('margin',)",1
2239,Plurality,"(512, 256, 128)",3,11,uniform,0.008114204,0.0004923161521134386,0.0059563704,24576,0.006,optimize,512,2000,1,"('margin',)",1
2240,Instant Runoff,"(4,)",3,11,uniform,0.0,0.0,0.0,4096,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2241,Instant Runoff,"(8,)",3,11,uniform,0.0,0.0,0.0,4096,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2242,Instant Runoff,"(16,)",3,11,uniform,0.0052188225,0.0004660274416503976,0.0035580858,16384,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2243,Instant Runoff,"(32,)",3,11,uniform,0.009146851,0.0004913604497206521,0.0059332675,24576,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2244,Instant Runoff,"(64,)",3,11,uniform,0.0117527,0.000477638434526779,0.0074754134,32768,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2245,Instant Runoff,"(128,)",3,11,uniform,0.008206703,0.00047524059790909104,0.005550353,24576,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2246,Instant Runoff,"(256,)",3,11,uniform,0.010424623,0.00048340319311261464,0.0066998005,28672,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2247,Instant Runoff,"(512,)",3,11,uniform,0.008376384,0.000470436515383297,0.005438706,24576,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2248,Instant Runoff,"(1024,)",3,11,uniform,0.007556406,0.00048563536657513445,0.0048298026,20480,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2249,Instant Runoff,"(4, 4)",3,11,uniform,0.0048994995,0.00045386343715639614,0.0033747673,16384,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2250,Instant Runoff,"(8, 8)",3,11,uniform,0.0051054843,0.0004549593292658172,0.0033910843,16384,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2251,Instant Runoff,"(16, 8)",3,11,uniform,0.004950869,0.00046360146482342314,0.0035211379,16384,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2252,Instant Runoff,"(16, 16)",3,11,uniform,0.008181446,0.00046722460137377253,0.0053646937,24576,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2253,Instant Runoff,"(32, 32)",3,11,uniform,0.007413017,0.00048479551303648785,0.0048131114,20480,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2254,Instant Runoff,"(64, 32)",3,11,uniform,0.008543349,0.00048094704305378153,0.0056844447,24576,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2255,Instant Runoff,"(64, 64)",3,11,uniform,0.0065476126,0.00045978294437521176,0.004329268,20480,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2256,Instant Runoff,"(128, 128)",3,11,uniform,0.0071440125,0.0004728196484188476,0.004578253,20480,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2257,Instant Runoff,"(256, 128)",3,11,uniform,0.0056223446,0.000498770591462272,0.0040756334,16384,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2258,Instant Runoff,"(256, 256)",3,11,uniform,0.006684723,0.00046350382340635984,0.0043996223,20480,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2259,Instant Runoff,"(512, 512)",3,11,uniform,0.0014033748,0.0003685393832566794,0.0011125121,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2260,Instant Runoff,"(1024, 1024)",3,11,uniform,0.0018646558,0.0003912792677857105,0.0012540377,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2261,Instant Runoff,"(8, 8, 8)",3,11,uniform,0.004839594,0.0004519833287219111,0.0033468655,16384,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2262,Instant Runoff,"(32, 16, 8)",3,11,uniform,0.0056087924,0.0004825748000832538,0.0038152474,16384,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2263,Instant Runoff,"(32, 32, 32)",3,11,uniform,0.0041627544,0.00047859350113887484,0.0028143588,12288,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2264,Instant Runoff,"(64, 64, 64)",3,11,uniform,0.0064818384,0.00046029846902384634,0.0043389816,20480,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2265,Instant Runoff,"(128, 64, 32)",3,11,uniform,0.0083211595,0.00047037155476067324,0.005437204,24576,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2266,Instant Runoff,"(128, 128, 128)",3,11,uniform,0.0060815876,0.0004947632368411115,0.0040104054,16384,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2267,Instant Runoff,"(256, 256, 256)",3,11,uniform,0.0010859792,0.00040086783298569584,0.0006580461,4096,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2268,Instant Runoff,"(512, 256, 128)",3,11,uniform,0.0020593568,0.0004367606247463474,0.0015625139,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2269,Instant Runoff,"(512, 512, 512)",3,11,uniform,0.0,0.0,0.0,4096,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2270,Stable Voting,"(4,)",3,11,uniform,-0.00618091,0.00047146083073106444,0.004551976,20480,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2271,Stable Voting,"(8,)",3,11,uniform,0.0016455972,0.000464646578135976,0.0017684078,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2272,Stable Voting,"(16,)",3,11,uniform,0.0012159065,0.0004487198318983604,0.0016492537,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2273,Stable Voting,"(32,)",3,11,uniform,0.0017824132,0.00043912089904900553,0.0015794473,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2274,Stable Voting,"(64,)",3,11,uniform,0.001508332,0.000467609698277436,0.0017910345,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2275,Stable Voting,"(128,)",3,11,uniform,0.0013171325,0.00048133658696569834,0.0018977311,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2276,Stable Voting,"(256,)",3,11,uniform,0.0008379861,0.00046747339113486385,0.0017899905,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2277,Stable Voting,"(512,)",3,11,uniform,0.0016811634,0.000476174097648493,0.0018572418,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2278,Stable Voting,"(1024,)",3,11,uniform,0.0010677488,0.0004671796819747523,0.0017877419,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2279,Stable Voting,"(4, 4)",3,11,uniform,-0.006531657,0.00048616364480021465,0.004840316,20480,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2280,Stable Voting,"(8, 8)",3,11,uniform,0.0016303641,0.00046405544159404405,0.001763911,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2281,Stable Voting,"(16, 8)",3,11,uniform,0.0011685643,0.00039946666026300563,0.0013070675,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2282,Stable Voting,"(16, 16)",3,11,uniform,0.0012473314,0.0004742099038361665,0.0018419514,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2283,Stable Voting,"(32, 32)",3,11,uniform,0.001924739,0.00044364916627229927,0.0016121902,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2284,Stable Voting,"(64, 32)",3,11,uniform,0.0007395703,0.0004669571825542277,0.0017860394,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2285,Stable Voting,"(64, 64)",3,11,uniform,0.000388726,0.000415848511829545,0.0021247908,12288,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2286,Stable Voting,"(128, 128)",3,11,uniform,0.0017442419,0.0004534567548103361,0.0016842582,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2287,Stable Voting,"(256, 128)",3,11,uniform,0.0017869546,0.0004541305937896946,0.0016892676,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2288,Stable Voting,"(256, 256)",3,11,uniform,0.0016204109,0.0004837570874022587,0.0019168654,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2289,Stable Voting,"(512, 512)",3,11,uniform,0.00041493442,0.0004714635824102629,0.0018206784,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2290,Stable Voting,"(1024, 1024)",3,11,uniform,0.0011480614,0.00043818742605574346,0.0015727393,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2291,Stable Voting,"(8, 8, 8)",3,11,uniform,0.00063348573,0.0004653275787746695,0.0017735952,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2292,Stable Voting,"(32, 16, 8)",3,11,uniform,0.001099291,0.0004405475246045006,0.0015897267,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2293,Stable Voting,"(32, 32, 32)",3,11,uniform,0.0017559184,0.00046157790919562354,0.0017451267,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2294,Stable Voting,"(64, 64, 64)",3,11,uniform,0.0012324979,0.0004131359066207302,0.0013980503,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2295,Stable Voting,"(128, 64, 32)",3,11,uniform,0.0011490246,0.0004885692117560464,0.0019551907,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2296,Stable Voting,"(128, 128, 128)",3,11,uniform,0.0021709856,0.00041686594962347614,0.0014234092,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2297,Stable Voting,"(256, 256, 256)",3,11,uniform,0.0018727361,0.00043614578700067587,0.0015581178,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2298,Stable Voting,"(512, 256, 128)",3,11,uniform,0.0006351378,0.00048436624243115123,0.0019216959,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2299,Stable Voting,"(512, 512, 512)",3,11,uniform,0.00032839176,0.0004475000806184956,0.0024605494,12288,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2300,Minimax,"(4,)",3,11,uniform,-0.00618091,0.00047146083073106444,0.004551976,20480,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2301,Minimax,"(8,)",3,11,uniform,0.0016455972,0.000464646578135976,0.0017684078,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2302,Minimax,"(16,)",3,11,uniform,0.0012159065,0.0004487198318983604,0.0016492537,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2303,Minimax,"(32,)",3,11,uniform,0.0017824132,0.00043912089904900553,0.0015794473,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2304,Minimax,"(64,)",3,11,uniform,0.001508332,0.000467609698277436,0.0017910345,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2305,Minimax,"(128,)",3,11,uniform,0.0013171325,0.00048133658696569834,0.0018977311,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2306,Minimax,"(256,)",3,11,uniform,0.0008379861,0.00046747339113486385,0.0017899905,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2307,Minimax,"(512,)",3,11,uniform,0.0016811634,0.000476174097648493,0.0018572418,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2308,Minimax,"(1024,)",3,11,uniform,0.0010677488,0.0004671796819747523,0.0017877419,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2309,Minimax,"(4, 4)",3,11,uniform,-0.006531657,0.00048616364480021465,0.004840316,20480,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2310,Minimax,"(8, 8)",3,11,uniform,0.0016303641,0.00046405544159404405,0.001763911,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2311,Minimax,"(16, 8)",3,11,uniform,0.0011685643,0.00039946666026300563,0.0013070675,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2312,Minimax,"(16, 16)",3,11,uniform,0.0012473314,0.0004742099038361665,0.0018419514,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2313,Minimax,"(32, 32)",3,11,uniform,0.001924739,0.00044364916627229927,0.0016121902,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2314,Minimax,"(64, 32)",3,11,uniform,0.0007395703,0.0004669571825542277,0.0017860394,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2315,Minimax,"(64, 64)",3,11,uniform,0.000388726,0.000415848511829545,0.0021247908,12288,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2316,Minimax,"(128, 128)",3,11,uniform,0.0017442419,0.0004534567548103361,0.0016842582,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2317,Minimax,"(256, 128)",3,11,uniform,0.0017869546,0.0004541305937896946,0.0016892676,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2318,Minimax,"(256, 256)",3,11,uniform,0.0016204109,0.0004837570874022587,0.0019168654,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2319,Minimax,"(512, 512)",3,11,uniform,0.00041493442,0.0004714635824102629,0.0018206784,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2320,Minimax,"(1024, 1024)",3,11,uniform,0.0011480614,0.00043818742605574346,0.0015727393,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
2321,Minimax,"(8, 8, 8)",3,11,uniform,0.00063348573,0.0004653275787746695,0.0017735952,8192,0.006,optimize,512,2000,1,"('sincere_winners',)",1
